ANSI,State,County,sqmiles,y1997,y2002,y2007
a39123,OHIO,OTTAWA,254.915625,98201,104894,107052
a39125,OHIO,PAULDING,416.434375,201464,222136,236605
a39127,OHIO,PERRY,407.93125,65791,60697,58473
a39129,OHIO,PICKAWAY,501.3296875,248845,248118,257059
a39131,OHIO,PIKE,440.271875,47073,44723,38052
a39133,OHIO,PORTAGE,488.84375,65185,67366,57541
a39135,OHIO,PREBLE,424.1078125,174330,173961,204033
a39137,OHIO,PUTNAM,482.5265625,279439,304386,283594
a39139,OHIO,RICHLAND,495.2703125,125328,119637,110222
a39141,OHIO,ROSS,688.43125,191311,172152,152574
a39143,OHIO,SANDUSKY,408.559375,189098,180313,167236
a39145,OHIO,SCIOTO,610.203125,62699,54029,52334
a39147,OHIO,SENECA,551.021875,264712,249312,241699
a39149,OHIO,SHELBY,407.703125,181715,185253,192808
a39151,OHIO,STARK,575.284375,111504,109413,104637
a39153,OHIO,SUMMIT,412.7671875,12679,13927,9826
a39155,OHIO,TRUMBULL,617.31875,89840,85793,87440
a39157,OHIO,TUSCARAWAS,567.540625,94922,96387,81826
a39159,OHIO,UNION,431.665625,187475,229816,197888
a39161,OHIO,VAN WERT,409.25,229315,237322,235927
a39163,OHIO,VINTON,412.3609375,22373,23287,14601
a39165,OHIO,WARREN,399.334375,96724,96889,71975
a39167,OHIO,WASHINGTON,631.9734375,78895,65120,50329
a39169,OHIO,WAYNE,554.984375,199078,210320,192909
a39171,OHIO,WILLIAMS,421.009375,179985,177964,179095
a39173,OHIO,WOOD,617.2078125,293475,284552,259716
a39175,OHIO,WYANDOT,407,192154,181927,202008
a39000,OHIO,,44824.9,#N/A,#N/A,#N/A
a40001,OKLAHOMA,ADAIR,573.5015625,100706,91087,66828
a40003,OKLAHOMA,ALFALFA,866.4515625,416418,321911,358592
a40005,OKLAHOMA,ATOKA,975.50625,131151,156561,90780
a40007,OKLAHOMA,BEAVER,1814.420313,413434,395247,394934
a40009,OKLAHOMA,BECKHAM,901.7328125,217696,238681,187699
a40011,OKLAHOMA,BLAINE,928.234375,332834,303410,286049
a40013,OKLAHOMA,BRYAN,904.4828125,193107,197947,167272
a40015,OKLAHOMA,CADDO,1278.29375,418459,385415,328912
a40017,OKLAHOMA,CANADIAN,896.6046875,301450,307552,278838
a40019,OKLAHOMA,CARTER,822.1796875,119226,149792,96709
a40021,OKLAHOMA,CHEROKEE,749.3734375,94096,91972,67274
a40023,OKLAHOMA,CHOCTAW,770.3546875,128709,127096,83849
a40025,OKLAHOMA,CIMARRON,1834.732813,458147,469046,413419
a40027,OKLAHOMA,CLEVELAND,539.1390625,85645,77737,47009
a40029,OKLAHOMA,COAL,516.6796875,88571,88984,64234
a40031,OKLAHOMA,COMANCHE,1069.290625,204206,178138,160736
a40033,OKLAHOMA,COTTON,632.6484375,207921,195085,196644
a40035,OKLAHOMA,CRAIG,761.05,166023,154145,133444
a40037,OKLAHOMA,CREEK,950.24375,122749,131077,101997
a40039,OKLAHOMA,CUSTER,988.953125,325907,284129,264459
a40041,OKLAHOMA,DELAWARE,740.6421875,132953,124053,93816
a40043,OKLAHOMA,DEWEY,999.5015625,231026,204487,173736
a40045,OKLAHOMA,ELLIS,1231.471875,193694,182789,167089
a40047,OKLAHOMA,GARFIELD,1058.446875,520275,447716,443160
a40049,OKLAHOMA,GARVIN,802.1125,195392,180250,137311
a40051,OKLAHOMA,GRADY,1100.489063,286061,266594,208212
a40053,OKLAHOMA,GRANT,1000.579688,499185,437029,455116
a40055,OKLAHOMA,GREER,639.3125,179410,175243,146879
a40057,OKLAHOMA,HARMON,537.184375,162922,157698,152249
a40059,OKLAHOMA,HARPER,1039.067188,206511,204620,203376
a40061,OKLAHOMA,HASKELL,576.5125,117908,108427,72284
a40063,OKLAHOMA,HUGHES,804.6375,118113,125002,106680
a40065,OKLAHOMA,JACKSON,802.6421875,354998,309050,300961
a40067,OKLAHOMA,JEFFERSON,758.8234375,134375,127208,119137
a40069,OKLAHOMA,JOHNSTON,642.928125,88805,96281,57800
a40071,OKLAHOMA,KAY,918.5828125,367273,323705,323049
a40073,OKLAHOMA,KINGFISHER,898.146875,391239,371906,337471
a40075,OKLAHOMA,KIOWA,1015.207813,378282,340843,292485
a40077,OKLAHOMA,LATIMER,722.08125,61429,60114,42115
a40079,OKLAHOMA,LEFLORE,1586.104688,190799,184664,154956
a40081,OKLAHOMA,LINCOLN,950.9453125,186475,193883,147219
a40083,OKLAHOMA,LOGAN,744.346875,189132,178586,152386
a40085,OKLAHOMA,LOVE,513.990625,84363,94038,87966
a40093,OKLAHOMA,MAJOR,954.9765625,261196,254522,237379
a40095,OKLAHOMA,MARSHALL,371.5296875,43028,45655,37085
a40097,OKLAHOMA,MAYES,656.153125,149334,151357,117269
a40087,OKLAHOMA,MCCLAIN,570.28125,121861,133271,110639
a40089,OKLAHOMA,MCCURTAIN,1849.984375,141231,145853,104486
a40091,OKLAHOMA,MCINTOSH,619.15625,109907,106146,70597
a40099,OKLAHOMA,MURRAY,416.4734375,49080,53905,38935
a40101,OKLAHOMA,MUSKOGEE,810.3671875,188025,171223,144973
a40103,OKLAHOMA,NOBLE,736.55,234945,206008,215845
a40105,OKLAHOMA,NOWATA,564.95625,97196,95324,76333
a40107,OKLAHOMA,OKFUSKEE,618.56875,102499,96165,83669
a40109,OKLAHOMA,OKLAHOMA,709.0984375,83088,84667,57515
a40111,OKLAHOMA,OKMULGEE,696.9859375,127178,113701,100027
a40113,OKLAHOMA,OSAGE,2246.396875,157286,169923,156177
a40115,OKLAHOMA,OTTAWA,471.390625,133966,124952,108086
a40117,OKLAHOMA,PAWNEE,573.1875,92263,80574,60671
a40119,OKLAHOMA,PAYNE,684.8328125,142198,136311,117667
a40121,OKLAHOMA,PITTSBURG,1305.448438,152115,159989,125758
a40123,OKLAHOMA,PONTOTOC,719.45625,131851,142472,112838
a40125,OKLAHOMA,POTTAWATOMIE,787.4890625,156655,145093,127444
a40127,OKLAHOMA,PUSHMATAHA,1395.823438,72742,87512,47707
a40129,OKLAHOMA,ROGER MILLS,1141.092188,160299,181586,186444
a40131,OKLAHOMA,ROGERS,675.003125,129486,132366,100713
a40133,OKLAHOMA,SEMINOLE,632.5328125,113156,117152,70440
a40135,OKLAHOMA,SEQUOYAH,673.2734375,98039,102946,73484
a40137,OKLAHOMA,STEPHENS,870.225,171316,160224,127830
a40139,OKLAHOMA,TEXAS,2041.254688,664273,697744,656356
a40141,OKLAHOMA,TILLMAN,871.1265625,340195,332208,301028
a40143,OKLAHOMA,TULSA,570.115625,76993,86063,59478
a40145,OKLAHOMA,WAGONER,562.0578125,143918,131599,114279
a40147,OKLAHOMA,WASHINGTON,416.7921875,76496,75371,67051
a40149,OKLAHOMA,WASHITA,1003.159375,418836,360736,347110
a40151,OKLAHOMA,WOODS,1286.448438,325714,315735,303751
a40153,OKLAHOMA,WOODWARD,1242.440625,214651,205806,183430
a40000,OKLAHOMA,,69898.19,#N/A,#N/A,#N/A
a41001,OREGON,BAKER,3068.117188,149632,147495,115067
a41003,OREGON,BENTON,675.825,94619,93396,79224
a41005,OREGON,CLACKAMAS,1866.645313,113624,120662,104618
a41007,OREGON,CLATSOP,829.040625,12589,9732,7203
a41009,OREGON,COLUMBIA,656.7875,24549,26132,21385
a41011,OREGON,COOS,1596.201563,42630,38160,26785
a41013,OREGON,CROOK,2979.378125,76056,86181,79018
a41015,OREGON,CURRY,1627.492188,16839,11140,10711
a41017,OREGON,DESCHUTES,3018.157813,47291,49808,39857
a41019,OREGON,DOUGLAS,5036.707813,123113,107503,73559
a41021,OREGON,GILLIAM,1204.064063,308826,295311,294573
a41023,OREGON,GRANT,4528.559375,84510,107589,68486
a41025,OREGON,HARNEY,10134.34063,203760,207378,244159
a41027,OREGON,HOOD RIVER,522.35625,22489,20914,18354
a41029,OREGON,JACKSON,2783.2125,71251,67762,56530
a41031,OREGON,JEFFERSON,1780.78125,104271,95541,97191
a41033,OREGON,JOSEPHINE,1639.789063,17767,15860,17389
a41035,OREGON,KLAMATH,5944.173438,235846,233060,168075
a41037,OREGON,LAKE,8135.521875,187096,231019,169436
a41039,OREGON,LANE,4553.903125,127669,131837,116370
a41041,OREGON,LINCOLN,979.58125,10314,9307,5717
a41043,OREGON,LINN,2291.079688,318643,288115,257345
a41045,OREGON,MALHEUR,9887.104688,281056,269281,240143
a41047,OREGON,MARION,1185.43125,262885,251479,225094
a41049,OREGON,MORROW,2032.4125,521434,464957,484982
a41051,OREGON,MULTNOMAH,431.3125,19319,23727,19997
a41053,OREGON,POLK,741.021875,134794,124596,120116
a41055,OREGON,SHERMAN,823.1796875,300407,335269,345494
a41057,OREGON,TILLAMOOK,1102.154688,20086,22017,17720
a41059,OREGON,UMATILLA,3215.260938,754708,749666,804065
a41061,OREGON,UNION,2036.56875,183962,157660,141400
a41063,OREGON,WALLOWA,3145.345313,110103,117856,96028
a41065,OREGON,WASCO,2381.051563,219847,241118,180603
a41067,OREGON,WASHINGTON,723.8453125,105733,96336,92624
a41069,OREGON,WHEELER,1714.91875,35141,37883,56261
a41071,OREGON,YAMHILL,715.5453125,136620,131640,114829
a41000,OREGON,,98380.64,#N/A,#N/A,#N/A
a42001,PENNSYLVANIA,ADAMS,518.45625,148363,135040,127521
a42003,PENNSYLVANIA,ALLEGHENY,730.1953125,21693,19188,18397
a42005,PENNSYLVANIA,ARMSTRONG,653.34375,83672,82608,69360
a42007,PENNSYLVANIA,BEAVER,434.178125,39375,38638,35494
a42009,PENNSYLVANIA,BEDFORD,1012.40625,131222,113480,118727
a42011,PENNSYLVANIA,BERKS,857.0625,200006,173223,170760
a42013,PENNSYLVANIA,BLAIR,525.553125,62195,60446,61938
a42015,PENNSYLVANIA,BRADFORD,1147.485938,194078,185296,146588
a42017,PENNSYLVANIA,BUCKS,604.4375,77140,58743,58012
a42019,PENNSYLVANIA,BUTLER,788.515625,93655,96336,78262
a42021,PENNSYLVANIA,CAMBRIA,688.015625,63790,58334,54580
a42023,PENNSYLVANIA,CAMERON,396.4125,2345,1434,2034
a42025,PENNSYLVANIA,CARBON,381.0234375,16375,13952,12704
a42027,PENNSYLVANIA,CENTRE,1110.915625,97477,104425,86137
a42029,PENNSYLVANIA,CHESTER,750.5796875,151169,124322,117145
a42031,PENNSYLVANIA,CLARION,600.803125,66122,67426,67489
a42033,PENNSYLVANIA,CLEARFIELD,1144.707813,38658,37357,32459
a42035,PENNSYLVANIA,CLINTON,886.9,32080,34177,35648
a42037,PENNSYLVANIA,COLUMBIA,482.7203125,90912,88657,88103
a42039,PENNSYLVANIA,CRAWFORD,1012.7125,146070,133321,139526
a42041,PENNSYLVANIA,CUMBERLAND,545.4953125,129069,115269,123109
a42043,PENNSYLVANIA,DAUPHIN,525.196875,78025,76798,66235
a42045,PENNSYLVANIA,DELAWARE,184.2140625,3495,1113,1646
a42047,PENNSYLVANIA,ELK,827.2328125,13230,10974,13652
a42049,PENNSYLVANIA,ERIE,796.7515625,124934,106364,101698
a42051,PENNSYLVANIA,FAYETTE,790.14375,74821,70805,74180
a42053,PENNSYLVANIA,FOREST,427.9953125,3279,2695,4400
a42055,PENNSYLVANIA,FRANKLIN,772.14375,196469,191112,184991
a42057,PENNSYLVANIA,FULTON,437.51875,53967,53593,52423
a42059,PENNSYLVANIA,GREENE,575.96875,70996,74926,66754
a42061,PENNSYLVANIA,HUNTINGDON,874.3484375,79307,78143,73043
a42063,PENNSYLVANIA,INDIANA,827.0375,95190,91045,112999
a42065,PENNSYLVANIA,JEFFERSON,652.4125,57367,58080,52106
a42067,PENNSYLVANIA,JUNIATA,391.559375,62863,54791,59074
a42069,PENNSYLVANIA,LACKAWANNA,458.7125,22378,22195,21375
a42071,PENNSYLVANIA,LANCASTER,943.7359375,362301,333009,326648
a42073,PENNSYLVANIA,LAWRENCE,358.2,69187,59034,61521
a42075,PENNSYLVANIA,LEBANON,361.8734375,102128,102547,89566
a42077,PENNSYLVANIA,LEHIGH,345.20625,84792,73053,72737
a42079,PENNSYLVANIA,LUZERNE,890.803125,41104,39444,38601
a42081,PENNSYLVANIA,LYCOMING,1228.329688,95538,103763,88011
a42083,PENNSYLVANIA,MCKEAN,979.15,19771,18663,15408
a42085,PENNSYLVANIA,MERCER,671.84375,123261,109053,111556
a42087,PENNSYLVANIA,MIFFLIN,410.9703125,58078,61087,58758
a42089,PENNSYLVANIA,MONROE,608.46875,16013,18971,14308
a42091,PENNSYLVANIA,MONTGOMERY,482.8703125,39053,33521,28563
a42093,PENNSYLVANIA,MONTOUR,130.24375,34186,27658,34321
a42095,PENNSYLVANIA,NORTHAMPTON,369.73125,74606,66203,58903
a42097,PENNSYLVANIA,NORTHUMBERLAND,458.5328125,97457,93967,110295
a42099,PENNSYLVANIA,PERRY,551.6453125,84997,89527,92254
a42101,PENNSYLVANIA,PHILADELPHIA,134.025,0,21,150
a42103,PENNSYLVANIA,PIKE,544.6875,0,3068,2908
a42105,PENNSYLVANIA,POTTER,1081.151563,45121,44428,40443
a42107,PENNSYLVANIA,SCHUYLKILL,778.3625,76080,78347,81276
a42109,PENNSYLVANIA,SNYDER,329.0453125,74217,71711,65426
a42111,PENNSYLVANIA,SOMERSET,1074.660938,134352,134934,120520
a42113,PENNSYLVANIA,SULLIVAN,449.921875,18623,17010,14524
a42115,PENNSYLVANIA,SUSQUEHANNA,822.8515625,94643,104822,75947
a42117,PENNSYLVANIA,TIOGA,1133.64375,122569,113966,96867
a42119,PENNSYLVANIA,UNION,315.6625,60653,57189,50201
a42121,PENNSYLVANIA,VENANGO,674.9703125,32745,32273,30962
a42123,PENNSYLVANIA,WARREN,883.428125,37152,37115,43543
a42125,PENNSYLVANIA,WASHINGTON,857.0453125,125238,143347,100987
a42127,PENNSYLVANIA,WAYNE,725.5515625,62104,56888,42403
a42129,PENNSYLVANIA,WESTMORELAND,1025.484375,108890,103562,107297
a42131,PENNSYLVANIA,WYOMING,397.1984375,39369,35409,41425
a42133,PENNSYLVANIA,YORK,904.5578125,230488,222789,225389
a42000,PENNSYLVANIA,,46055.24,#N/A,#N/A,#N/A
a44001,RHODE ISLAND,BRISTOL,24.1640625,1644,877,1072
a44003,RHODE ISLAND,KENT,168.5171875,1880,2349,2496
a44005,RHODE ISLAND,NEWPORT,102.3875,7670,5923,5694
a44007,RHODE ISLAND,PROVIDENCE,409.50625,6718,5364,5823
a44009,RHODE ISLAND,WASHINGTON,329.2171875,11838,8993,9372
a44000,RHODE ISLAND,,1545.05,#N/A,#N/A,#N/A
a45001,SOUTH CAROLINA,ABBEVILLE,503.784375,39484,35086,26447
a45003,SOUTH CAROLINA,AIKEN,1071.10625,68094,56872,62150
a45005,SOUTH CAROLINA,ALLENDALE,408.0796875,55607,50933,49090
a45007,SOUTH CAROLINA,ANDERSON,715.3671875,99343,87393,63764
a45009,SOUTH CAROLINA,BAMBERG,393.246875,54506,47622,53888
a45011,SOUTH CAROLINA,BARNWELL,548.396875,51437,35458,46790
a45013,SOUTH CAROLINA,BEAUFORT,587.1578125,11094,6740,7447
a45015,SOUTH CAROLINA,BERKELEY,1097.81875,20153,17389,11261
a45017,SOUTH CAROLINA,CALHOUN,380.246875,63837,56296,60867
a45019,SOUTH CAROLINA,CHARLESTON,918.309375,19615,12397,11292
a45021,SOUTH CAROLINA,CHEROKEE,392.69375,33889,25279,18656
a45023,SOUTH CAROLINA,CHESTER,580.6890625,36128,31773,29698
a45025,SOUTH CAROLINA,CHESTERFIELD,798.596875,57988,50579,47189
a45027,SOUTH CAROLINA,CLARENDON,607.215625,115710,91881,104509
a45029,SOUTH CAROLINA,COLLETON,1056.354688,52045,35930,37471
a45031,SOUTH CAROLINA,DARLINGTON,561.1390625,117816,96968,115414
a45033,SOUTH CAROLINA,DILLON,404.86875,70325,90048,84517
a45035,SOUTH CAROLINA,DORCHESTER,574.2796875,39506,31334,37410
a45037,SOUTH CAROLINA,EDGEFIELD,500.3796875,29082,25960,25836
a45039,SOUTH CAROLINA,FAIRFIELD,686.5921875,15148,16750,10550
a45041,SOUTH CAROLINA,FLORENCE,799.959375,120021,103576,111572
a45043,SOUTH CAROLINA,GEORGETOWN,813.7390625,15668,15152,17611
a45045,SOUTH CAROLINA,GREENVILLE,785.115625,42933,38394,26664
a45047,SOUTH CAROLINA,GREENWOOD,454.7671875,29956,25075,18022
a45049,SOUTH CAROLINA,HAMPTON,560.00625,58935,44295,50192
a45051,SOUTH CAROLINA,HORRY,1133.65625,124367,101336,97292
a45053,SOUTH CAROLINA,JASPER,655.403125,16289,15120,8565
a45055,SOUTH CAROLINA,KERSHAW,726.428125,25518,23510,23318
a45057,SOUTH CAROLINA,LANCASTER,549.0671875,32091,31049,17756
a45059,SOUTH CAROLINA,LAURENS,713.790625,65637,58899,38752
a45061,SOUTH CAROLINA,LEE,410.190625,90881,84966,92786
a45063,SOUTH CAROLINA,LEXINGTON,698.9140625,54826,48740,45913
a45067,SOUTH CAROLINA,MARION,489.078125,54203,57783,42410
a45069,SOUTH CAROLINA,MARLBORO,479.6703125,84935,74405,76115
a45065,SOUTH CAROLINA,MCCORMICK,359.4375,7234,5430,7146
a45071,SOUTH CAROLINA,NEWBERRY,630.7734375,51152,42995,33015
a45073,SOUTH CAROLINA,OCONEE,626.346875,34560,31949,21566
a45075,SOUTH CAROLINA,ORANGEBURG,1106.145313,173442,156637,157163
a45077,SOUTH CAROLINA,PICKENS,496.396875,29480,22577,17860
a45079,SOUTH CAROLINA,RICHLAND,756.4703125,30390,25073,23472
a45081,SOUTH CAROLINA,SALUDA,452.5015625,55818,45374,35031
a45083,SOUTH CAROLINA,SPARTANBURG,807.8671875,72292,59333,41547
a45085,SOUTH CAROLINA,SUMTER,665.0515625,99437,85223,88781
a45087,SOUTH CAROLINA,UNION,514.128125,23240,15580,9537
a45089,SOUTH CAROLINA,WILLIAMSBURG,934.1484375,98431,100908,105553
a45091,SOUTH CAROLINA,YORK,680.61875,61372,54017,39334
a45000,SOUTH CAROLINA,,32020.2,#N/A,#N/A,#N/A
a46003,SOUTH DAKOTA,AURORA,708.428125,217677,226143,228775
a46005,SOUTH DAKOTA,BEADLE,1258.801563,487817,586921,492427
a46007,SOUTH DAKOTA,BENNETT,1184.701563,226316,233308,257213
a46009,SOUTH DAKOTA,BON HOMME,563.7078125,276775,272131,219754
a46011,SOUTH DAKOTA,BROOKINGS,792.95,357107,329099,351302
a46013,SOUTH DAKOTA,BROWN,1713.025,832047,897181,827589
a46015,SOUTH DAKOTA,BRULE,817.2515625,259223,264509,287619
a46017,SOUTH DAKOTA,BUFFALO,471.384375,83856,77025,73824
a46019,SOUTH DAKOTA,BUTTE,2248.625,174027,225856,163375
a46021,SOUTH DAKOTA,CAMPBELL,733.6640625,199010,211964,205605
a46023,SOUTH DAKOTA,CHARLES MIX,1097.5125,510523,515919,403374
a46025,SOUTH DAKOTA,CLARK,957.6171875,357737,365169,335735
a46027,SOUTH DAKOTA,CLAY,412.190625,275033,341535,237334
a46029,SOUTH DAKOTA,CODINGTON,688.503125,298271,289897,247710
a46031,SOUTH DAKOTA,CORSON,2469.753125,331622,369394,372883
a46033,SOUTH DAKOTA,CUSTER,1557.045313,72941,94814,87234
a46035,SOUTH DAKOTA,DAVISON,435.559375,228010,223040,214888
a46037,SOUTH DAKOTA,DAY,1028.285938,396147,375052,386994
a46039,SOUTH DAKOTA,DEUEL,622.75,227086,220147,199572
a46041,SOUTH DAKOTA,DEWEY,2302.55,246361,255844,249994
a46043,SOUTH DAKOTA,DOUGLAS,431.8046875,196727,182533,157298
a46045,SOUTH DAKOTA,EDMUNDS,1125.214063,417233,379841,454285
a46047,SOUTH DAKOTA,FALL RIVER,1739.876563,116942,144161,97105
a46049,SOUTH DAKOTA,FAULK,980.2078125,344451,338388,373400
a46051,SOUTH DAKOTA,GRANT,681.425,285032,273178,263680
a46053,SOUTH DAKOTA,GREGORY,1014.975,278127,329968,256276
a46055,SOUTH DAKOTA,HAAKON,1810.589063,432372,472531,324654
a46057,SOUTH DAKOTA,HAMLIN,506.9546875,240260,252152,244785
a46059,SOUTH DAKOTA,HAND,1436.457813,459112,508883,506248
a46061,SOUTH DAKOTA,HANSON,434.5203125,190010,202903,174403
a46063,SOUTH DAKOTA,HARDING,2671.13125,187166,212174,207638
a46065,SOUTH DAKOTA,HUGHES,741.5328125,233095,224827,235077
a46067,SOUTH DAKOTA,HUTCHINSON,812.9140625,420327,413245,394680
a46069,SOUTH DAKOTA,HYDE,860.6046875,210786,188814,207217
a46071,SOUTH DAKOTA,JACKSON,1863.864063,256474,246310,228994
a46073,SOUTH DAKOTA,JERAULD,526.28125,179986,192124,185566
a46075,SOUTH DAKOTA,JONES,969.5828125,208171,190525,190525
a46077,SOUTH DAKOTA,KINGSBURY,832.2484375,405266,425502,356912
a46079,SOUTH DAKOTA,LAKE,563.284375,279441,262941,260009
a46081,SOUTH DAKOTA,LAWRENCE,800.025,50007,40492,30531
a46083,SOUTH DAKOTA,LINCOLN,577.44375,315144,277014,303444
a46085,SOUTH DAKOTA,LYMAN,1636.925,406939,392333,467693
a46091,SOUTH DAKOTA,MARSHALL,838.6671875,323931,339758,328243
a46087,SOUTH DAKOTA,MCCOOK,574.2109375,271260,284027,289157
a46089,SOUTH DAKOTA,MCPHERSON,1136.66875,303550,289954,250292
a46093,SOUTH DAKOTA,MEADE,3471.05,430009,538202,520398
a46095,SOUTH DAKOTA,MELLETTE,1307.471875,153316,124681,127274
a46097,SOUTH DAKOTA,MINER,570.315625,212422,209719,201746
a46099,SOUTH DAKOTA,MINNEHAHA,807.1890625,373949,364807,326402
a46101,SOUTH DAKOTA,MOODY,519.3921875,245830,237146,235483
a46103,SOUTH DAKOTA,PENNINGTON,2776.054688,287112,331782,280265
a46105,SOUTH DAKOTA,PERKINS,2869.979688,451808,490711,427292
a46107,SOUTH DAKOTA,POTTER,861.1453125,343515,313534,355942
a46109,SOUTH DAKOTA,ROBERTS,1101.10625,454025,449241,412361
a46111,SOUTH DAKOTA,SANBORN,569.33125,218262,263717,175058
a46113,SOUTH DAKOTA,SHANNON,2093.792188,100086,164004,104917
a46115,SOUTH DAKOTA,SPINK,1504.029688,711184,721591,686905
a46117,SOUTH DAKOTA,STANLEY,1444.482813,237915,222841,233630
a46119,SOUTH DAKOTA,SULLY,1006.828125,463326,456324,488937
a46121,SOUTH DAKOTA,TODD,1387.446875,180717,186730,139607
a46123,SOUTH DAKOTA,TRIPP,1612.46875,442873,502863,440874
a46125,SOUTH DAKOTA,TURNER,617.0640625,339563,303874,308316
a46127,SOUTH DAKOTA,UNION,460.678125,263981,249576,251355
a46129,SOUTH DAKOTA,WALWORTH,705.721875,233373,233229,238320
a46135,SOUTH DAKOTA,YANKTON,521.16875,254897,288927,249268
a46137,SOUTH DAKOTA,ZIEBACH,1961.273438,238635,225011,258648
a46000,SOUTH DAKOTA,,77116.49,#N/A,#N/A,#N/A
a47001,TENNESSEE,ANDERSON,337.50625,23579,25309,17025
a47003,TENNESSEE,BEDFORD,473.665625,133204,115189,106886
a47005,TENNESSEE,BENTON,394.8390625,39767,40478,37596
a47007,TENNESSEE,BLEDSOE,406.31875,58323,51732,43041
a47009,TENNESSEE,BLOUNT,558.553125,67816,68040,51547
a47011,TENNESSEE,BRADLEY,328.6890625,55188,46119,40542
a47013,TENNESSEE,CAMPBELL,478.159375,20534,18599,14872
a47015,TENNESSEE,CANNON,265.6421875,57133,59177,48624
a47017,TENNESSEE,CARROLL,599.25,111782,121606,121978
a47019,TENNESSEE,CARTER,341.0453125,23185,19140,18252
a47021,TENNESSEE,CHEATHAM,302.6703125,40287,43091,30323
a47023,TENNESSEE,CHESTER,285.7359375,45391,43129,36363
a47025,TENNESSEE,CLAIBORNE,436.165625,74267,64129,43984
a47027,TENNESSEE,CLAY,236.1625,34748,33354,31468
a47029,TENNESSEE,COCKE,434.403125,43580,40968,27557
a47031,TENNESSEE,COFFEE,428.6546875,95089,95370,83786
a47033,TENNESSEE,CROCKETT,265.4046875,144485,126480,133999
a47035,TENNESSEE,CUMBERLAND,681.0828125,60153,60141,54320
a47037,TENNESSEE,DAVIDSON,501.609375,29846,22652,17410
a47041,TENNESSEE,DE KALB,304.56875,57787,50198,38723
a47039,TENNESSEE,DECATUR,333.8953125,45291,39877,33091
a47043,TENNESSEE,DICKSON,489.825,83170,73500,55294
a47045,TENNESSEE,DYER,510.484375,222854,194220,218854
a47047,TENNESSEE,FAYETTE,704.4984375,189359,172872,154633
a47049,TENNESSEE,FENTRESS,498.6375,36039,40331,34257
a47051,TENNESSEE,FRANKLIN,554.5171875,98185,108513,93141
a47053,TENNESSEE,GIBSON,602.640625,260423,271814,250270
a47055,TENNESSEE,GILES,610.94375,144588,130139,103973
a47057,TENNESSEE,GRAINGER,280.3328125,54204,51447,39805
a47059,TENNESSEE,GREENE,621.69375,158734,159347,118582
a47061,TENNESSEE,GRUNDY,360.5578125,19389,20100,22137
a47063,TENNESSEE,HAMBLEN,161.03125,39183,37919,38874
a47065,TENNESSEE,HAMILTON,542.4984375,33121,31716,22521
a47067,TENNESSEE,HANCOCK,222.2859375,33356,27133,23120
a47069,TENNESSEE,HARDEMAN,667.5453125,94996,79695,78720
a47071,TENNESSEE,HARDIN,577.8859375,71356,66723,63483
a47073,TENNESSEE,HAWKINS,486.6546875,79909,83297,56334
a47075,TENNESSEE,HAYWOOD,533.15625,200660,179913,196282
a47077,TENNESSEE,HENDERSON,520.0234375,96113,90681,86150
a47079,TENNESSEE,HENRY,561.48125,125089,126735,126517
a47081,TENNESSEE,HICKMAN,612.5203125,67744,58986,43685
a47083,TENNESSEE,HOUSTON,200.3078125,24677,23536,18392
a47085,TENNESSEE,HUMPHREYS,532.2171875,60468,62552,52652
a47087,TENNESSEE,JACKSON,308.8828125,35578,32652,27888
a47089,TENNESSEE,JEFFERSON,273.8140625,70822,67213,49249
a47091,TENNESSEE,JOHNSON,298.4828125,27072,24627,18056
a47093,TENNESSEE,KNOX,508.3984375,58414,53190,35118
a47095,TENNESSEE,LAKE,163.390625,86477,88104,81149
a47097,TENNESSEE,LAUDERDALE,470.4015625,167100,189382,162700
a47099,TENNESSEE,LAWRENCE,617.2234375,141842,128001,120908
a47101,TENNESSEE,LEWIS,282.09375,17621,14720,13995
a47103,TENNESSEE,LINCOLN,570.3078125,164461,149258,117883
a47105,TENNESSEE,LOUDON,228.9796875,51077,49149,39310
a47111,TENNESSEE,MACON,307.1453125,76304,73957,55364
a47113,TENNESSEE,MADISON,557.0046875,110677,120261,134447
a47115,TENNESSEE,MARION,498.3609375,32456,26134,24749
a47117,TENNESSEE,MARSHALL,375.3546875,100513,84875,63086
a47119,TENNESSEE,MAURY,612.8640625,149862,123545,107344
a47107,TENNESSEE,MCMINN,430.278125,85063,72029,56371
a47109,TENNESSEE,MCNAIRY,562.7875,77233,74798,68318
a47121,TENNESSEE,MEIGS,194.8609375,28517,23071,21331
a47123,TENNESSEE,MONROE,634.778125,70399,56462,43646
a47125,TENNESSEE,MONTGOMERY,539.2890625,112405,102551,87812
a47127,TENNESSEE,MOORE,129.178125,30770,31719,21201
a47129,TENNESSEE,MORGAN,522.040625,24457,25914,20551
a47131,TENNESSEE,OBION,544.721875,216863,219438,211745
a47133,TENNESSEE,OVERTON,433.3765625,66293,67173,49748
a47135,TENNESSEE,PERRY,414.8953125,23521,18185,19414
a47137,TENNESSEE,PICKETT,162.8859375,20793,23027,17573
a47139,TENNESSEE,POLK,435.0375,21650,18351,17780
a47141,TENNESSEE,PUTNAM,401.0484375,64638,59970,41208
a47143,TENNESSEE,RHEA,315.915625,38054,32724,26491
a47145,TENNESSEE,ROANE,361.0671875,30947,27780,18795
a47147,TENNESSEE,ROBERTSON,476.434375,185787,168300,160059
