ANSI,State,County,sqmiles,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
a21193,KENTUCKY,PERRY,339.7734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21195,KENTUCKY,PIKE,787.875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21197,KENTUCKY,POWELL,179.06875,0,0,0,0,600,700,1800,2400
a21199,KENTUCKY,PULASKI,658.2890625,0,0,0,0,3000,3500,4900,8800
a21201,KENTUCKY,ROBERTSON,99.9546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21203,KENTUCKY,ROCKCASTLE,316.63125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21205,KENTUCKY,ROWAN,279.8390625,0,0,0,0,600,700,900,0
a21207,KENTUCKY,RUSSELL,253.7796875,0,0,0,0,2700,1900,2600,4500
a21209,KENTUCKY,SCOTT,281.571875,0,0,0,0,2800,1100,900,1700
a21211,KENTUCKY,SHELBY,379.6546875,0,0,0,0,9000,9500,14500,22200
a21213,KENTUCKY,SIMPSON,234.0703125,0,0,0,0,55000,47000,37800,40800
a21215,KENTUCKY,SPENCER,186.765625,0,0,0,0,3000,3200,4000,0
a21217,KENTUCKY,TAYLOR,266.434375,0,0,0,0,6500,6600,6000,8300
a21219,KENTUCKY,TODD,374.39375,0,0,0,0,68000,46000,42400,46400
a21221,KENTUCKY,TRIGG,440.78125,0,0,0,0,22000,15000,13700,23300
a21223,KENTUCKY,TRIMBLE,151.703125,0,0,0,0,2900,2200,2900,4100
a21225,KENTUCKY,UNION,342.99375,0,0,0,0,43000,58000,49800,61400
a21227,KENTUCKY,WARREN,541.9203125,0,0,0,0,44000,29000,24300,27400
a21229,KENTUCKY,WASHINGTON,297.6015625,0,0,0,0,900,2500,1700,4100
a21231,KENTUCKY,WAYNE,458.0171875,0,0,0,0,7200,5500,4500,6200
a21233,KENTUCKY,WEBSTER,331.90625,0,0,0,0,48000,40000,35800,39900
a21235,KENTUCKY,WHITLEY,437.83125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21237,KENTUCKY,WOLFE,222.309375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a21239,KENTUCKY,WOODFORD,190.0828125,0,0,0,0,800,1500,1300,1800
a21000,KENTUCKY,,40409.02,0,0,0,0,2800,2400,5100,25800
a22001,LOUISIANA,ACADIA,655.1078125,0,0,0,0,174000,129000,59000,37300
a22003,LOUISIANA,ALLEN,761.578125,0,0,0,0,60000,12500,4000,0
a22005,LOUISIANA,ASCENSION,289.965625,0,0,0,0,10000,4700,0,0
a22007,LOUISIANA,ASSUMPTION,338.6984375,0,0,0,0,4500,0,0,0
a22009,LOUISIANA,AVOYELLES,832.3890625,0,0,0,0,238000,123000,72000,85300
a22011,LOUISIANA,BEAUREGARD,1157.3375,0,0,0,0,70000,20000,7500,0
a22013,LOUISIANA,BIENVILLE,810.915625,0,0,0,0,1800,0,0,0
a22015,LOUISIANA,BOSSIER,839.459375,0,0,0,0,24500,10600,8300,5500
a22017,LOUISIANA,CADDO,878.6296875,0,0,0,0,24000,15000,13900,9400
a22019,LOUISIANA,CALCASIEU,1063.617188,0,0,0,0,120000,39000,3000,2200
a22021,LOUISIANA,CALDWELL,529.403125,0,0,0,0,20000,8400,5800,0
a22023,LOUISIANA,CAMERON,1285.429688,0,0,0,0,16000,6500,2500,0
a22025,LOUISIANA,CATAHOULA,703.46875,0,0,0,0,202000,111000,65000,47700
a22027,LOUISIANA,CLAIBORNE,754.6546875,0,0,0,0,300,0,0,0
a22029,LOUISIANA,CONCORDIA,696.0671875,0,0,0,0,216000,150000,75000,82200
a22031,LOUISIANA,DE SOTO,875.746875,0,0,0,0,4000,0,0,0
a22033,LOUISIANA,EAST BATON ROUGE,455.40625,0,0,0,0,13000,2400,0,0
a22035,LOUISIANA,EAST CARROLL,420.6984375,0,0,0,0,148000,89000,80000,101500
a22037,LOUISIANA,EAST FELICIANA,453.384375,0,0,0,0,16000,800,0,0
a22039,LOUISIANA,EVANGELINE,662.36875,0,0,0,0,138000,61500,17000,0
a22041,LOUISIANA,FRANKLIN,624.5515625,0,0,0,0,138000,53000,39000,45700
a22043,LOUISIANA,GRANT,643.0328125,0,0,0,0,45000,11000,5000,0
a22045,LOUISIANA,IBERIA,574.103125,0,0,0,0,15000,8700,0,3200
a22047,LOUISIANA,IBERVILLE,618.6234375,0,0,0,0,34000,19000,9800,9000
a22049,LOUISIANA,JACKSON,569.1765625,0,0,0,0,400,0,0,0
a22051,LOUISIANA,JEFFERSON,295.70625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a22053,LOUISIANA,JEFFERSON DAVIS,651.3171875,0,0,0,0,165000,83000,27000,15400
a22059,LOUISIANA,LA SALLE,624.3,0,0,0,0,6000,1300,0,0
a22055,LOUISIANA,LAFAYETTE,268.7140625,0,0,0,0,53000,39000,7900,4400
a22057,LOUISIANA,LAFOURCHE,1084.570313,0,0,0,0,4000,0,0,0
a22061,LOUISIANA,LINCOLN,471.390625,0,0,0,0,300,0,0,0
a22063,LOUISIANA,LIVINGSTON,647.9296875,0,0,0,0,200,0,0,0
a22065,LOUISIANA,MADISON,624.3109375,0,0,0,0,214000,135000,59000,74200
a22067,LOUISIANA,MOREHOUSE,794.1453125,0,0,0,0,82000,38000,52000,66200
a22069,LOUISIANA,NATCHITOCHES,1252.226563,0,0,0,0,83000,0,18500,20900
a22071,LOUISIANA,ORLEANS,169.41875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a22073,LOUISIANA,OUACHITA,610.5234375,0,0,0,0,23000,11400,11700,12700
a22075,LOUISIANA,PLAQUEMINES,804.2046875,0,0,0,0,700,0,0,0
a22077,LOUISIANA,POINTE COUPEE,557.3484375,0,0,0,0,106000,81000,68000,61200
a22079,LOUISIANA,RAPIDES,1320.542188,0,0,0,0,120000,60000,19000,32700
a22081,LOUISIANA,RED RIVER,389.084375,0,0,0,0,42000,5700,0,0
a22083,LOUISIANA,RICHLAND,558.9671875,0,0,0,0,77000,31000,27000,40700
a22085,LOUISIANA,SABINE,865.2953125,0,0,0,0,200,0,0,0
a22087,LOUISIANA,SAINT BERNARD,377.4859375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a22089,LOUISIANA,SAINT CHARLES,279.1296875,0,0,0,0,2500,0,0,0
a22091,LOUISIANA,SAINT HELENA,408.3921875,0,0,0,0,1600,0,0,0
a22093,LOUISIANA,SAINT JAMES,241.4796875,0,0,0,0,11300,4300,0,0
a22097,LOUISIANA,SAINT LANDRY,923.8640625,0,0,0,0,245000,133000,87000,96700
a22099,LOUISIANA,SAINT MARTIN,737.609375,0,0,0,0,38000,16000,7300,10000
a22101,LOUISIANA,SAINT MARY,554.3328125,0,0,0,0,10000,0,0,0
a22103,LOUISIANA,SAINT TAMMANY,842.525,0,0,0,0,1400,0,0,0
a22095,LOUISIANA,ST. JOHN THE BAPTIST,213.078125,0,0,0,0,4500,2300,0,0
a22105,LOUISIANA,TANGIPAHOA,790.5453125,0,0,0,0,5800,1300,0,0
a22107,LOUISIANA,TENSAS,602.640625,0,0,0,0,158000,115000,22000,42200
a22109,LOUISIANA,TERREBONNE,1231.729688,0,0,0,0,12000,600,0,0
a22111,LOUISIANA,UNION,877.6015625,0,0,0,0,300,0,0,0
a22113,LOUISIANA,VERMILION,1173.167188,0,0,0,0,99000,85000,12000,5600
a22115,LOUISIANA,VERNON,1327.946875,0,0,0,0,2800,0,0,0
a22117,LOUISIANA,WASHINGTON,669.6,0,0,0,0,7000,2000,0,0
a22119,LOUISIANA,WEBSTER,592.9015625,0,0,0,0,1000,0,0,0
a22121,LOUISIANA,WEST BATON ROUGE,191.0984375,0,0,0,0,19000,13200,7000,6200
a22123,LOUISIANA,WEST CARROLL,359.6484375,0,0,0,0,108000,24000,26000,47500
a22125,LOUISIANA,WEST FELICIANA,403.203125,0,0,0,0,13000,8200,0,0
a22127,LOUISIANA,WINN,949.903125,0,0,0,0,900,0,0,0
a22000,LOUISIANA,,51839.7,0,0,0,0,0,34600,9300,64400
a23001,MAINE,ANDROSCOGGIN,468.003125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23003,MAINE,AROOSTOOK,6671.682813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23005,MAINE,CUMBERLAND,835.425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23007,MAINE,FRANKLIN,1697.715625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23009,MAINE,HANCOCK,1587.695313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23011,MAINE,KENNEBEC,867.6234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23013,MAINE,KNOX,365.6015625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23015,MAINE,LINCOLN,456.0625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23017,MAINE,OXFORD,2077.873438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23019,MAINE,PENOBSCOT,3395.404688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23021,MAINE,PISCATAQUIS,3960.53125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23023,MAINE,SAGADAHOC,254.140625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23025,MAINE,SOMERSET,3926.420313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23027,MAINE,WALDO,729.7296875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23029,MAINE,WASHINGTON,2568.478125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23031,MAINE,YORK,990.4359375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a23000,MAINE,,35384.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a24001,MARYLAND,ALLEGANY,424.4953125,0,0,0,0,0,100,0,0
a24003,MARYLAND,ANNE ARUNDEL,416.0546875,0,0,0,0,2200,5500,5600,4600
a24005,MARYLAND,BALTIMORE,679.2296875,0,0,0,0,4800,10800,13500,13600
a24009,MARYLAND,CALVERT,213.1046875,0,0,0,0,2800,5300,4000,3300
a24011,MARYLAND,CAROLINE,319.5515625,7400,0,0,0,53900,63000,61100,50000
a24013,MARYLAND,CARROLL,447.1140625,0,0,0,0,3000,13000,21000,22500
a24015,MARYLAND,CECIL,346.4359375,0,0,0,0,8200,12400,19900,20000
a24017,MARYLAND,CHARLES,457.7421875,0,0,0,0,10600,9500,9300,8900
a24019,MARYLAND,DORCHESTER,540.8,4600,0,0,0,61000,61900,58300,44400
a24021,MARYLAND,FREDERICK,661.2,0,0,0,0,700,12500,26000,34400
a24023,MARYLAND,GARRETT,647.340625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a24025,MARYLAND,HARFORD,436.2265625,0,0,0,0,6400,6000,9700,11700
a24027,MARYLAND,HOWARD,250.8046875,0,0,0,0,700,5000,3900,5200
a24029,MARYLAND,KENT,275.4203125,5200,0,0,0,20700,30000,34600,39500
a24031,MARYLAND,MONTGOMERY,491.3515625,0,0,0,0,3000,13000,15700,15100
a24033,MARYLAND,PRINCE GEORGES,543.6765625,0,0,0,0,6700,8500,5200,3700
a24035,MARYLAND,QUEEN ANNES,372.15,5400,0,0,0,48500,58000,70600,51500
a24039,MARYLAND,SOMERSET,319.921875,4200,0,0,0,22100,19000,25100,17000
a24037,MARYLAND,ST MARYS,357.325,0,0,0,0,12800,16200,15600,15000
a24041,MARYLAND,TALBOT,266.840625,0,0,0,0,44700,52600,35800,39000
a24043,MARYLAND,WASHINGTON,458.0609375,0,0,0,0,300,1700,7200,11500
a24045,MARYLAND,WICOMICO,374.1984375,5600,0,0,0,46800,56000,29700,22300
a24047,MARYLAND,WORCESTER,468.28125,5900,0,0,0,40100,45000,47900,35300
a24000,MARYLAND,,12406.68,19900,0,0,0,0,0,300,1500
a25001,MASSACHUSETTS,BARNSTABLE,394.1765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25003,MASSACHUSETTS,BERKSHIRE,926.7078125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25005,MASSACHUSETTS,BRISTOL,553.0640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25007,MASSACHUSETTS,DUKES,103.2453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25009,MASSACHUSETTS,ESSEX,493.6734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25011,MASSACHUSETTS,FRANKLIN,699.528125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25013,MASSACHUSETTS,HAMPDEN,616.9359375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25015,MASSACHUSETTS,HAMPSHIRE,527.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25017,MASSACHUSETTS,MIDDLESEX,818.15625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25019,MASSACHUSETTS,NANTUCKET,44.790625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25021,MASSACHUSETTS,NORFOLK,395.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25023,MASSACHUSETTS,PLYMOUTH,659.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25025,MASSACHUSETTS,SUFFOLK,58.1515625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25027,MASSACHUSETTS,WORCESTER,1510.604688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a25000,MASSACHUSETTS,,10554.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26001,MICHIGAN,ALCONA,674.415625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26003,MICHIGAN,ALGER,915.03125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26005,MICHIGAN,ALLEGAN,825.240625,0,0,0,0,2800,12000,47000,40000
a26007,MICHIGAN,ALPENA,571.8765625,0,0,0,0,140,500,0,6000
a26009,MICHIGAN,ANTRIM,475.66875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26011,MICHIGAN,ARENAC,363.246875,0,0,0,0,5300,6500,14000,15000
a26013,MICHIGAN,BARAGA,898.4375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26015,MICHIGAN,BARRY,552.85,0,0,0,0,5000,15000,30000,30000
a26017,MICHIGAN,BAY,441.0484375,0,0,0,0,17200,26000,45000,41000
a26019,MICHIGAN,BENZIE,319.671875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26021,MICHIGAN,BERRIEN,567.7578125,0,0,0,0,28000,26000,47000,42000
a26023,MICHIGAN,BRANCH,506.3921875,0,0,0,0,40500,35000,71000,75000
a26025,MICHIGAN,CALHOUN,706.21875,0,0,0,0,21900,25000,65000,73000
a26027,MICHIGAN,CASS,490.0375,0,0,0,0,20000,25000,50000,43000
a26029,MICHIGAN,CHARLEVOIX,416.3375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26031,MICHIGAN,CHEBOYGAN,715.2734375,0,0,0,0,60,0,0,0
a26033,MICHIGAN,CHIPPEWA,1558.45625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26035,MICHIGAN,CLARE,564.3125,0,0,0,0,260,100,0,2900
a26037,MICHIGAN,CLINTON,566.4140625,0,0,0,0,48000,60000,80000,75000
a26039,MICHIGAN,CRAWFORD,556.3640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26041,MICHIGAN,DELTA,1169.91875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26043,MICHIGAN,DICKINSON,760.9546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26045,MICHIGAN,EATON,575.1875,0,0,0,0,17600,32000,70000,75000
a26047,MICHIGAN,EMMET,467.5015625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26049,MICHIGAN,GENESEE,636.946875,0,0,0,0,30300,24000,42000,42000
a26051,MICHIGAN,GLADWIN,501.8,0,0,0,0,1450,1700,3600,6300
a26053,MICHIGAN,GOGEBIC,1101.68125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26055,MICHIGAN,GRAND TRAVERSE,464.3421875,0,0,0,0,50,0,0,0
a26057,MICHIGAN,GRATIOT,568.446875,0,0,0,0,48500,68000,85000,80500
a26059,MICHIGAN,HILLSDALE,598.140625,0,0,0,0,36500,38000,72000,80000
a26061,MICHIGAN,HOUGHTON,1009.160938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26063,MICHIGAN,HURON,835.584375,0,0,0,0,3600,12500,47000,50000
a26065,MICHIGAN,INGHAM,556.125,0,0,0,0,19800,28000,57000,55000
a26067,MICHIGAN,IONIA,571.309375,0,0,0,0,17500,31000,61000,60000
a26069,MICHIGAN,IOSCO,548.9390625,0,0,0,0,600,350,0,1800
a26071,MICHIGAN,IRON,1166.134375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26073,MICHIGAN,ISABELLA,572.6046875,0,0,0,0,10300,14000,40000,52500
a26075,MICHIGAN,JACKSON,701.271875,0,0,0,0,5000,9000,43000,42000
a26077,MICHIGAN,KALAMAZOO,561.6484375,0,0,0,0,20500,21000,35000,32000
a26079,MICHIGAN,KALKASKA,559.73125,0,0,0,0,100,0,0,0
a26081,MICHIGAN,KENT,841.98125,0,0,0,0,1900,4500,22000,24000
a26083,MICHIGAN,KEWEENAW,540.11875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26085,MICHIGAN,LAKE,567.059375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26087,MICHIGAN,LAPEER,643.0203125,0,0,0,0,5900,11000,46000,54000
a26089,MICHIGAN,LEELANAU,347.1765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26091,MICHIGAN,LENAWEE,749.5609375,0,0,0,0,104000,100000,133000,120000
a26093,MICHIGAN,LIVINGSTON,565.259375,0,0,0,0,2900,6000,21000,20000
a26095,MICHIGAN,LUCE,899.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26097,MICHIGAN,MACKINAC,1021.5625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26099,MICHIGAN,MACOMB,479.171875,0,0,0,0,17900,18000,23000,27000
a26101,MICHIGAN,MANISTEE,542.1484375,0,0,0,0,290,0,0,0
a26103,MICHIGAN,MARQUETTE,1809.0625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26105,MICHIGAN,MASON,495.2625,0,0,0,0,240,400,1700,4400
a26107,MICHIGAN,MECOSTA,555.103125,0,0,0,0,280,100,0,2600
a26109,MICHIGAN,MENOMINEE,1043.604688,0,0,0,0,120,0,0,0
a26111,MICHIGAN,MIDLAND,516.259375,0,0,0,0,13200,18000,23000,22400
a26113,MICHIGAN,MISSAUKEE,564.7890625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26115,MICHIGAN,MONROE,549.396875,0,0,0,0,96000,90000,100000,85000
a26117,MICHIGAN,MONTCALM,705.4078125,0,0,0,0,7800,11000,16500,22000
a26119,MICHIGAN,MONTMORENCY,546.6671875,0,0,0,0,0,250,0,3200
a26121,MICHIGAN,MUSKEGON,497.8625,0,0,0,0,800,2400,6500,7100
a26123,MICHIGAN,NEWAYGO,813.3375,0,0,0,0,280,300,5000,5500
a26125,MICHIGAN,OAKLAND,867.4265625,0,0,0,0,700,500,0,3100
a26127,MICHIGAN,OCEANA,511.6171875,0,0,0,0,80,0,0,3000
a26129,MICHIGAN,OGEMAW,563.4828125,0,0,0,0,350,120,500,1100
a26131,MICHIGAN,ONTONAGON,1311.379688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26133,MICHIGAN,OSCEOLA,565.91875,0,0,0,0,210,100,0,800
a26135,MICHIGAN,OSCODA,565.0375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26137,MICHIGAN,OTSEGO,515.0328125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26139,MICHIGAN,OTTAWA,563.4734375,0,0,0,0,1100,1500,22000,24000
a26141,MICHIGAN,PRESQUE ISLE,658.7203125,0,0,0,0,80,0,0,5300
a26143,MICHIGAN,ROSCOMMON,519.6359375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a26145,MICHIGAN,SAGINAW,800.0609375,0,0,0,0,110000,113000,118000,100000
a26151,MICHIGAN,SANILAC,962.64375,0,0,0,0,30300,52000,129000,136000
a26153,MICHIGAN,SCHOOLCRAFT,1171.365625,0,0,0,0,80,0,0,0
a26155,MICHIGAN,SHIAWASSEE,530.48125,0,0,0,0,58000,75000,86000,85000
a26147,MICHIGAN,ST CLAIR,720.6296875,0,0,0,0,39000,32000,70000,70000
a26149,MICHIGAN,ST JOSEPH,500.59375,0,0,0,0,33200,32000,50000,55000
a26157,MICHIGAN,TUSCOLA,802.8796875,0,0,0,0,16600,37000,77000,73000
a26159,MICHIGAN,VAN BUREN,607.4796875,0,0,0,0,10200,10000,27000,20000
a26161,MICHIGAN,WASHTENAW,705.7578125,0,0,0,0,17000,19000,46000,45000
a26163,MICHIGAN,WAYNE,612.05625,0,0,0,0,10300,4500,0,2900
a26165,MICHIGAN,WEXFORD,565.165625,0,0,0,0,50,120,0,0
a26000,MICHIGAN,,96716.11,0,0,0,0,180,560,17700,1600
a27001,MINNESOTA,AITKIN,1819.2625,0,0,0,0,500,0,0,5000
a27003,MINNESOTA,ANOKA,423.0171875,0,0,0,0,6200,3800,6000,3000
a27005,MINNESOTA,BECKER,1310.529688,0,0,0,0,4400,29100,80900,87300
a27007,MINNESOTA,BELTRAMI,2505.26875,0,0,0,0,100,0,0,0
a27009,MINNESOTA,BENTON,408.4015625,0,0,0,0,5600,10700,25600,33000
a27011,MINNESOTA,BIG STONE,496.946875,0,0,0,0,43100,78400,121300,116000
a27013,MINNESOTA,BLUE EARTH,747.9,0,0,0,0,188900,152400,175400,165500
a27015,MINNESOTA,BROWN,610.778125,0,0,0,0,131700,124000,140100,124500
a27017,MINNESOTA,CARLTON,860.346875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a27019,MINNESOTA,CARVER,354.33125,0,0,0,0,28400,22800,46500,39000
a27021,MINNESOTA,CASS,2017.595313,0,0,0,0,200,0,0,0
a27023,MINNESOTA,CHIPPEWA,581.0859375,0,0,0,0,107400,103700,136000,102500
a27025,MINNESOTA,CHISAGO,414.865625,0,0,0,0,17700,12600,22900,26100
a27027,MINNESOTA,CLAY,1045.145313,0,0,0,0,18400,61300,143300,193000
a27029,MINNESOTA,CLEARWATER,995.259375,0,0,0,0,100,1100,3400,12600
a27031,MINNESOTA,COOK,1452.38125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a27033,MINNESOTA,COTTONWOOD,639.8859375,0,0,0,0,163300,148700,167900,156500
a27035,MINNESOTA,CROW WING,996.571875,0,0,0,0,1600,0,0,1400
a27037,MINNESOTA,DAKOTA,562.1625,0,0,0,0,53000,48500,70700,51000
a27039,MINNESOTA,DODGE,439.2625,0,0,0,0,65900,64300,94900,88600
a27041,MINNESOTA,DOUGLAS,634.378125,0,0,0,0,28400,25200,66800,75000
a27043,MINNESOTA,FARIBAULT,712.4828125,0,0,0,0,190600,148200,175200,171500
a27045,MINNESOTA,FILLMORE,861.08125,0,0,0,0,44300,38000,101100,95700
a27047,MINNESOTA,FREEBORN,707.0953125,0,0,0,0,154600,116900,155200,143000
a27049,MINNESOTA,GOODHUE,756.846875,0,0,0,0,52100,43500,94400,95000
a27051,MINNESOTA,GRANT,546.5921875,0,0,0,0,53200,81700,127600,110500
a27053,MINNESOTA,HENNEPIN,553.6234375,0,0,0,0,15200,8100,16100,14000
a27055,MINNESOTA,HOUSTON,552.075,0,0,0,0,2700,6500,28200,26500
a27057,MINNESOTA,HUBBARD,922.45625,0,0,0,0,200,0,0,0
a27059,MINNESOTA,ISANTI,435.8,0,0,0,0,15100,18700,33700,26700
a27061,MINNESOTA,ITASCA,2665.046875,0,0,0,0,200,0,0,0
a27063,MINNESOTA,JACKSON,701.590625,0,0,0,0,185900,160500,174200,173000
a27065,MINNESOTA,KANABEC,521.528125,0,0,0,0,1200,3300,9300,13000
a27067,MINNESOTA,KANDIYOHI,796.3796875,0,0,0,0,97600,87500,124100,107000
a27069,MINNESOTA,KITTSON,1098.839063,0,0,0,0,400,0,44200,101500
a27071,MINNESOTA,KOOCHICHING,3102.26875,0,0,0,0,100,0,0,0
a27073,MINNESOTA,LAC QUI PARLE,764.9765625,0,0,0,0,126100,138500,187300,172500
a27075,MINNESOTA,LAKE,2099.203125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a27077,MINNESOTA,LAKE OF THE WOODS,1297.846875,0,0,0,0,100,0,0,0
a27079,MINNESOTA,LE SUEUR,448.4359375,0,0,0,0,71200,57900,88400,80000
a27081,MINNESOTA,LINCOLN,536.80625,0,0,0,0,51200,60600,104700,106000
a27083,MINNESOTA,LYON,714.2234375,0,0,0,0,137200,140600,169000,158000
a27087,MINNESOTA,MAHNOMEN,558.0546875,0,0,0,0,500,10300,48000,70600
a27089,MINNESOTA,MARSHALL,1772.079688,0,0,0,0,6300,4100,120000,207000
a27091,MINNESOTA,MARTIN,709.09375,0,0,0,0,193600,172200,190300,162500
a27085,MINNESOTA,MCLEOD,491.4796875,0,0,0,0,86900,71400,98500,92500
a27093,MINNESOTA,MEEKER,608.1953125,0,0,0,0,80900,68400,117500,105500
a27095,MINNESOTA,MILLE LACS,572.284375,0,0,0,0,5300,4900,12100,16700
a27097,MINNESOTA,MORRISON,1124.551563,0,0,0,0,3000,0,15200,25500
a27099,MINNESOTA,MOWER,711.565625,0,0,0,0,146500,129600,169500,156000
a27101,MINNESOTA,MURRAY,704.478125,0,0,0,0,146600,133600,169300,170000
a27103,MINNESOTA,NICOLLET,452.378125,0,0,0,0,97900,86200,103200,82500
a27105,MINNESOTA,NOBLES,715.096875,0,0,0,0,176800,164900,189900,181000
a27107,MINNESOTA,NORMAN,872.8046875,0,0,0,0,5800,33400,147600,184000
a27109,MINNESOTA,OLMSTED,653.4125,0,0,0,0,38700,33300,75900,72000
a27111,MINNESOTA,OTTER TAIL,1971.996875,0,0,0,0,49400,55100,130000,157000
